
  0% | 0/20 | ?it/s
T51/51, E77/160 => nca: 0.057, flat: 0.276, pod: 3.48, loss: 3.812: :  35% | 7/20 |  5.13it/s
T51/51, E77/160 => nca: 0.057, flat: 0.276, pod: 3.48, loss: 3.812: :  40% | 8/20 |  5.15it/s
T51/51, E77/160 => nca: 0.056, flat: 0.275, pod: 3.469, loss: 3.799: :  40% | 8/20 |  5.15it/s
T51/51, E77/160 => nca: 0.056, flat: 0.275, pod: 3.469, loss: 3.799: :  45% | 9/20 |  5.13it/s
T51/51, E77/160 => nca: 0.055, flat: 0.271, pod: 3.463, loss: 3.789: :  45% | 9/20 |  5.13it/s
T51/51, E77/160 => nca: 0.055, flat: 0.271, pod: 3.463, loss: 3.789: :  50% | 10/20 |  5.07it/s
T51/51, E77/160 => nca: 0.056, flat: 0.271, pod: 3.48, loss: 3.806: :  50% | 10/20 |  5.07it/s 
T51/51, E77/160 => nca: 0.056, flat: 0.271, pod: 3.48, loss: 3.806: :  55% | 11/20 |  5.05it/s
T51/51, E77/160 => nca: 0.059, flat: 0.269, pod: 3.465, loss: 3.793: :  55% | 11/20 |  5.05it/s
T51/51, E77/160 => nca: 0.059, flat: 0.269, pod: 3.465, loss: 3.793: :  60% | 12/20 |  5.26it/s
T51/51, E77/160 => nca: 0.06, flat: 0.268, pod: 3.483, loss: 3.812: :  60% | 12/20 |  5.26it/s 
T51/51, E77/160 => nca: 0.06, flat: 0.268, pod: 3.483, loss: 3.812: :  65% | 13/20 |  5.41it/s
T51/51, E77/160 => nca: 0.061, flat: 0.268, pod: 3.473, loss: 3.802: :  65% | 13/20 |  5.41it/s
T51/51, E77/160 => nca: 0.061, flat: 0.268, pod: 3.473, loss: 3.802: :  70% | 14/20 |  5.47it/s
T51/51, E77/160 => nca: 0.063, flat: 0.266, pod: 3.463, loss: 3.793: :  70% | 14/20 |  5.47it/s
T51/51, E77/160 => nca: 0.063, flat: 0.266, pod: 3.463, loss: 3.793: :  75% | 15/20 |  5.28it/s
T51/51, E77/160 => nca: 0.064, flat: 0.267, pod: 3.46, loss: 3.791: :  75% | 15/20 |  5.28it/s 
T51/51, E77/160 => nca: 0.064, flat: 0.267, pod: 3.46, loss: 3.791: :  80% | 16/20 |  5.20it/s
T51/51, E77/160 => nca: 0.065, flat: 0.267, pod: 3.459, loss: 3.791: :  80% | 16/20 |  5.20it/s
T51/51, E77/160 => nca: 0.065, flat: 0.267, pod: 3.459, loss: 3.791: :  85% | 17/20 |  5.12it/s
T51/51, E77/160 => nca: 0.065, flat: 0.266, pod: 3.454, loss: 3.785: :  85% | 17/20 |  5.12it/s
T51/51, E77/160 => nca: 0.065, flat: 0.266, pod: 3.454, loss: 3.785: :  90% | 18/20 |  5.10it/s
T51/51, E77/160 => nca: 0.065, flat: 0.264, pod: 3.454, loss: 3.784: :  90% | 18/20 |  5.10it/s
T51/51, E77/160 => nca: 0.065, flat: 0.264, pod: 3.454, loss: 3.784: :  95% | 19/20 |  5.12it/s
T51/51, E77/160 => nca: 0.068, flat: 0.271, pod: 3.501, loss: 3.84: :  95% | 19/20 |  5.12it/s 
T51/51, E77/160 => nca: 0.068, flat: 0.271, pod: 3.501, loss: 3.84: : 100% | 20/20 |  5.51it/s
T51/51, E77/160 => nca: 0.068, flat: 0.271, pod: 3.501, loss: 3.84: : 100% | 20/20 |  5.23it/s

  0% | 0/20 | ?it/s
T51/51, E78/160 => nca: 0.053, flat: 0.237, pod: 3.441, loss: 3.732: :   0% | 0/20 | ?it/s
T51/51, E78/160 => nca: 0.053, flat: 0.237, pod: 3.441, loss: 3.732: :   5% | 1/20 |  5.02it/s
T51/51, E78/160 => nca: 0.053, flat: 0.255, pod: 3.518, loss: 3.826: :   5% | 1/20 |  5.02it/s
T51/51, E78/160 => nca: 0.053, flat: 0.255, pod: 3.518, loss: 3.826: :  10% | 2/20 |  5.01it/s
T51/51, E78/160 => nca: 0.058, flat: 0.256, pod: 3.504, loss: 3.818: :  10% | 2/20 |  5.01it/s
T51/51, E78/160 => nca: 0.058, flat: 0.256, pod: 3.504, loss: 3.818: :  15% | 3/20 |  5.06it/s
T51/51, E78/160 => nca: 0.056, flat: 0.265, pod: 3.514, loss: 3.835: :  15% | 3/20 |  5.06it/s
T51/51, E78/160 => nca: 0.056, flat: 0.265, pod: 3.514, loss: 3.835: :  20% | 4/20 |  5.04it/s
T51/51, E78/160 => nca: 0.062, flat: 0.26, pod: 3.528, loss: 3.851: :  20% | 4/20 |  5.04it/s 
T51/51, E78/160 => nca: 0.062, flat: 0.26, pod: 3.528, loss: 3.851: :  25% | 5/20 |  5.03it/s
T51/51, E78/160 => nca: 0.058, flat: 0.258, pod: 3.481, loss: 3.798: :  25% | 5/20 |  5.03it/s
T51/51, E78/160 => nca: 0.058, flat: 0.258, pod: 3.481, loss: 3.798: :  30% | 6/20 |  5.08it/s
T51/51, E78/160 => nca: 0.062, flat: 0.26, pod: 3.467, loss: 3.789: :  30% | 6/20 |  5.08it/s 
T51/51, E78/160 => nca: 0.062, flat: 0.26, pod: 3.467, loss: 3.789: :  35% | 7/20 |  5.11it/s
T51/51, E78/160 => nca: 0.061, flat: 0.258, pod: 3.45, loss: 3.769: :  35% | 7/20 |  5.11it/s
T51/51, E78/160 => nca: 0.061, flat: 0.258, pod: 3.45, loss: 3.769: :  40% | 8/20 |  5.10it/s
T51/51, E78/160 => nca: 0.062, flat: 0.257, pod: 3.425, loss: 3.744: :  40% | 8/20 |  5.10it/s
T51/51, E78/160 => nca: 0.062, flat: 0.257, pod: 3.425, loss: 3.744: :  45% | 9/20 |  5.10it/s
T51/51, E78/160 => nca: 0.064, flat: 0.252, pod: 3.405, loss: 3.721: :  45% | 9/20 |  5.10it/s
T51/51, E78/160 => nca: 0.064, flat: 0.252, pod: 3.405, loss: 3.721: :  50% | 10/20 |  5.13it/s
T51/51, E78/160 => nca: 0.066, flat: 0.251, pod: 3.383, loss: 3.7: :  50% | 10/20 |  5.13it/s  
T51/51, E78/160 => nca: 0.066, flat: 0.251, pod: 3.383, loss: 3.7: :  55% | 11/20 |  5.14it/s
T51/51, E78/160 => nca: 0.066, flat: 0.25, pod: 3.379, loss: 3.694: :  55% | 11/20 |  5.14it/s
T51/51, E78/160 => nca: 0.066, flat: 0.25, pod: 3.379, loss: 3.694: :  60% | 12/20 |  5.10it/s
T51/51, E78/160 => nca: 0.067, flat: 0.247, pod: 3.353, loss: 3.667: :  60% | 12/20 |  5.10it/s
T51/51, E78/160 => nca: 0.067, flat: 0.247, pod: 3.353, loss: 3.667: :  65% | 13/20 |  5.08it/s
T51/51, E78/160 => nca: 0.067, flat: 0.247, pod: 3.358, loss: 3.672: :  65% | 13/20 |  5.08it/s
T51/51, E78/160 => nca: 0.067, flat: 0.247, pod: 3.358, loss: 3.672: :  70% | 14/20 |  5.04it/s
T51/51, E78/160 => nca: 0.067, flat: 0.246, pod: 3.353, loss: 3.667: :  70% | 14/20 |  5.04it/s
T51/51, E78/160 => nca: 0.067, flat: 0.246, pod: 3.353, loss: 3.667: :  75% | 15/20 |  5.07it/s
T51/51, E78/160 => nca: 0.069, flat: 0.246, pod: 3.34, loss: 3.656: :  75% | 15/20 |  5.07it/s 
T51/51, E78/160 => nca: 0.069, flat: 0.246, pod: 3.34, loss: 3.656: :  80% | 16/20 |  5.27it/s
T51/51, E78/160 => nca: 0.069, flat: 0.247, pod: 3.341, loss: 3.656: :  80% | 16/20 |  5.27it/s
T51/51, E78/160 => nca: 0.069, flat: 0.247, pod: 3.341, loss: 3.656: :  85% | 17/20 |  5.36it/s
T51/51, E78/160 => nca: 0.068, flat: 0.247, pod: 3.332, loss: 3.647: :  85% | 17/20 |  5.36it/s
T51/51, E78/160 => nca: 0.068, flat: 0.247, pod: 3.332, loss: 3.647: :  90% | 18/20 |  5.15it/s
T51/51, E78/160 => nca: 0.068, flat: 0.246, pod: 3.325, loss: 3.64: :  90% | 18/20 |  5.15it/s 
T51/51, E78/160 => nca: 0.068, flat: 0.246, pod: 3.325, loss: 3.64: :  95% | 19/20 |  5.09it/s
T51/51, E78/160 => nca: 0.069, flat: 0.255, pod: 3.4, loss: 3.725: :  95% | 19/20 |  5.09it/s 
T51/51, E78/160 => nca: 0.069, flat: 0.255, pod: 3.4, loss: 3.725: : 100% | 20/20 |  5.49it/s
T51/51, E78/160 => nca: 0.069, flat: 0.255, pod: 3.4, loss: 3.725: : 100% | 20/20 |  5.17it/s

  0% | 0/20 | ?it/s
T51/51, E79/160 => nca: 0.057, flat: 0.256, pod: 3.346, loss: 3.659: :   0% | 0/20 | ?it/s
T51/51, E79/160 => nca: 0.057, flat: 0.256, pod: 3.346, loss: 3.659: :   5% | 1/20 |  4.95it/s
T51/51, E79/160 => nca: 0.065, flat: 0.283, pod: 3.431, loss: 3.779: :   5% | 1/20 |  4.95it/s
T51/51, E79/160 => nca: 0.065, flat: 0.283, pod: 3.431, loss: 3.779: :  10% | 2/20 |  5.00it/s
T51/51, E79/160 => nca: 0.065, flat: 0.281, pod: 3.488, loss: 3.834: :  10% | 2/20 |  5.00it/s
T51/51, E79/160 => nca: 0.065, flat: 0.281, pod: 3.488, loss: 3.834: :  15% | 3/20 |  5.01it/s
T51/51, E79/160 => nca: 0.063, flat: 0.269, pod: 3.432, loss: 3.764: :  15% | 3/20 |  5.01it/s
T51/51, E79/160 => nca: 0.063, flat: 0.269, pod: 3.432, loss: 3.764: :  20% | 4/20 |  5.06it/s
T51/51, E79/160 => nca: 0.068, flat: 0.266, pod: 3.491, loss: 3.824: :  20% | 4/20 |  5.06it/s
T51/51, E79/160 => nca: 0.068, flat: 0.266, pod: 3.491, loss: 3.824: :  25% | 5/20 |  5.11it/s
T51/51, E79/160 => nca: 0.067, flat: 0.269, pod: 3.539, loss: 3.876: :  25% | 5/20 |  5.11it/s
T51/51, E79/160 => nca: 0.067, flat: 0.269, pod: 3.539, loss: 3.876: :  30% | 6/20 |  5.13it/s
T51/51, E79/160 => nca: 0.068, flat: 0.272, pod: 3.581, loss: 3.92: :  30% | 6/20 |  5.13it/s 
T51/51, E79/160 => nca: 0.068, flat: 0.272, pod: 3.581, loss: 3.92: :  35% | 7/20 |  5.15it/s
T51/51, E79/160 => nca: 0.067, flat: 0.276, pod: 3.609, loss: 3.952: :  35% | 7/20 |  5.15it/s
T51/51, E79/160 => nca: 0.067, flat: 0.276, pod: 3.609, loss: 3.952: :  40% | 8/20 |  5.13it/s
T51/51, E79/160 => nca: 0.065, flat: 0.272, pod: 3.588, loss: 3.924: :  40% | 8/20 |  5.13it/s
T51/51, E79/160 => nca: 0.065, flat: 0.272, pod: 3.588, loss: 3.924: :  45% | 9/20 |  5.21it/s
T51/51, E79/160 => nca: 0.063, flat: 0.275, pod: 3.588, loss: 3.926: :  45% | 9/20 |  5.21it/s
T51/51, E79/160 => nca: 0.063, flat: 0.275, pod: 3.588, loss: 3.926: :  50% | 10/20 |  5.25it/s
T51/51, E79/160 => nca: 0.065, flat: 0.274, pod: 3.571, loss: 3.909: :  50% | 10/20 |  5.25it/s
T51/51, E79/160 => nca: 0.065, flat: 0.274, pod: 3.571, loss: 3.909: :  55% | 11/20 |  5.41it/s
T51/51, E79/160 => nca: 0.066, flat: 0.273, pod: 3.569, loss: 3.908: :  55% | 11/20 |  5.41it/s
T51/51, E79/160 => nca: 0.066, flat: 0.273, pod: 3.569, loss: 3.908: :  60% | 12/20 |  5.53it/s
T51/51, E79/160 => nca: 0.065, flat: 0.27, pod: 3.551, loss: 3.885: :  60% | 12/20 |  5.53it/s 
T51/51, E79/160 => nca: 0.065, flat: 0.27, pod: 3.551, loss: 3.885: :  65% | 13/20 |  5.63it/s
T51/51, E79/160 => nca: 0.065, flat: 0.271, pod: 3.559, loss: 3.894: :  65% | 13/20 |  5.63it/s
T51/51, E79/160 => nca: 0.065, flat: 0.271, pod: 3.559, loss: 3.894: :  70% | 14/20 |  5.67it/s
T51/51, E79/160 => nca: 0.065, flat: 0.27, pod: 3.56, loss: 3.895: :  70% | 14/20 |  5.67it/s  
T51/51, E79/160 => nca: 0.065, flat: 0.27, pod: 3.56, loss: 3.895: :  75% | 15/20 |  5.73it/s
T51/51, E79/160 => nca: 0.066, flat: 0.269, pod: 3.558, loss: 3.892: :  75% | 15/20 |  5.73it/s
T51/51, E79/160 => nca: 0.066, flat: 0.269, pod: 3.558, loss: 3.892: :  80% | 16/20 |  5.77it/s
T51/51, E79/160 => nca: 0.068, flat: 0.269, pod: 3.56, loss: 3.897: :  80% | 16/20 |  5.77it/s 
T51/51, E79/160 => nca: 0.068, flat: 0.269, pod: 3.56, loss: 3.897: :  85% | 17/20 |  5.72it/s
T51/51, E79/160 => nca: 0.067, flat: 0.269, pod: 3.568, loss: 3.904: :  85% | 17/20 |  5.72it/s
T51/51, E79/160 => nca: 0.067, flat: 0.269, pod: 3.568, loss: 3.904: :  90% | 18/20 |  5.38it/s
T51/51, E79/160 => nca: 0.067, flat: 0.267, pod: 3.574, loss: 3.908: :  90% | 18/20 |  5.38it/s
T51/51, E79/160 => nca: 0.067, flat: 0.267, pod: 3.574, loss: 3.908: :  95% | 19/20 |  5.32it/s
T51/51, E79/160 => nca: 0.071, flat: 0.269, pod: 3.6, loss: 3.939: :  95% | 19/20 |  5.32it/s  
T51/51, E79/160 => nca: 0.071, flat: 0.269, pod: 3.6, loss: 3.939: : 100% | 20/20 |  5.70it/s
T51/51, E79/160 => nca: 0.071, flat: 0.269, pod: 3.6, loss: 3.939: : 100% | 20/20 |  5.42it/s

  0% | 0/20 | ?it/s
T51/51, E80/160 => nca: 0.097, flat: 0.314, pod: 4.053, loss: 4.464: :   0% | 0/20 | ?it/s
T51/51, E80/160 => nca: 0.097, flat: 0.314, pod: 4.053, loss: 4.464: :   5% | 1/20 |  5.33it/s
T51/51, E80/160 => nca: 0.075, flat: 0.294, pod: 3.792, loss: 4.16: :   5% | 1/20 |  5.33it/s 
T51/51, E80/160 => nca: 0.075, flat: 0.294, pod: 3.792, loss: 4.16: :  10% | 2/20 |  5.25it/s
T51/51, E80/160 => nca: 0.065, flat: 0.29, pod: 3.73, loss: 4.085: :  10% | 2/20 |  5.25it/s 
T51/51, E80/160 => nca: 0.065, flat: 0.29, pod: 3.73, loss: 4.085: :  15% | 3/20 |  5.22it/s
T51/51, E80/160 => nca: 0.069, flat: 0.282, pod: 3.729, loss: 4.08: :  15% | 3/20 |  5.22it/s
T51/51, E80/160 => nca: 0.069, flat: 0.282, pod: 3.729, loss: 4.08: :  20% | 4/20 |  5.19it/s
T51/51, E80/160 => nca: 0.07, flat: 0.278, pod: 3.712, loss: 4.061: :  20% | 4/20 |  5.19it/s
T51/51, E80/160 => nca: 0.07, flat: 0.278, pod: 3.712, loss: 4.061: :  25% | 5/20 |  5.16it/s
T51/51, E80/160 => nca: 0.068, flat: 0.28, pod: 3.677, loss: 4.026: :  25% | 5/20 |  5.16it/s
T51/51, E80/160 => nca: 0.068, flat: 0.28, pod: 3.677, loss: 4.026: :  30% | 6/20 |  5.18it/s
T51/51, E80/160 => nca: 0.07, flat: 0.283, pod: 3.722, loss: 4.075: :  30% | 6/20 |  5.18it/s
T51/51, E80/160 => nca: 0.07, flat: 0.283, pod: 3.722, loss: 4.075: :  35% | 7/20 |  5.18it/s
T51/51, E80/160 => nca: 0.071, flat: 0.285, pod: 3.707, loss: 4.063: :  35% | 7/20 |  5.18it/s
T51/51, E80/160 => nca: 0.071, flat: 0.285, pod: 3.707, loss: 4.063: :  40% | 8/20 |  5.35it/s
T51/51, E80/160 => nca: 0.07, flat: 0.286, pod: 3.739, loss: 4.096: :  40% | 8/20 |  5.35it/s 
T51/51, E80/160 => nca: 0.07, flat: 0.286, pod: 3.739, loss: 4.096: :  45% | 9/20 |  5.47it/s
T51/51, E80/160 => nca: 0.076, flat: 0.285, pod: 3.748, loss: 4.11: :  45% | 9/20 |  5.47it/s
T51/51, E80/160 => nca: 0.076, flat: 0.285, pod: 3.748, loss: 4.11: :  50% | 10/20 |  5.48it/s
T51/51, E80/160 => nca: 0.075, flat: 0.282, pod: 3.72, loss: 4.076: :  50% | 10/20 |  5.48it/s
T51/51, E80/160 => nca: 0.075, flat: 0.282, pod: 3.72, loss: 4.076: :  55% | 11/20 |  5.32it/s
T51/51, E80/160 => nca: 0.074, flat: 0.28, pod: 3.695, loss: 4.049: :  55% | 11/20 |  5.32it/s
T51/51, E80/160 => nca: 0.074, flat: 0.28, pod: 3.695, loss: 4.049: :  60% | 12/20 |  5.26it/s
T51/51, E80/160 => nca: 0.072, flat: 0.278, pod: 3.667, loss: 4.016: :  60% | 12/20 |  5.26it/s
T51/51, E80/160 => nca: 0.072, flat: 0.278, pod: 3.667, loss: 4.016: :  65% | 13/20 |  5.22it/s
T51/51, E80/160 => nca: 0.071, flat: 0.275, pod: 3.656, loss: 4.002: :  65% | 13/20 |  5.22it/s
T51/51, E80/160 => nca: 0.071, flat: 0.275, pod: 3.656, loss: 4.002: :  70% | 14/20 |  5.15it/s
T51/51, E80/160 => nca: 0.071, flat: 0.277, pod: 3.673, loss: 4.021: :  70% | 14/20 |  5.15it/s
T51/51, E80/160 => nca: 0.071, flat: 0.277, pod: 3.673, loss: 4.021: :  75% | 15/20 |  5.12it/s
T51/51, E80/160 => nca: 0.071, flat: 0.275, pod: 3.67, loss: 4.015: :  75% | 15/20 |  5.12it/s 
T51/51, E80/160 => nca: 0.071, flat: 0.275, pod: 3.67, loss: 4.015: :  80% | 16/20 |  5.11it/s
T51/51, E80/160 => nca: 0.073, flat: 0.273, pod: 3.66, loss: 4.006: :  80% | 16/20 |  5.11it/s
T51/51, E80/160 => nca: 0.073, flat: 0.273, pod: 3.66, loss: 4.006: :  85% | 17/20 |  5.13it/s
T51/51, E80/160 => nca: 0.073, flat: 0.273, pod: 3.669, loss: 4.015: :  85% | 17/20 |  5.13it/s
T51/51, E80/160 => nca: 0.073, flat: 0.273, pod: 3.669, loss: 4.015: :  90% | 18/20 |  5.15it/s
T51/51, E80/160 => nca: 0.072, flat: 0.273, pod: 3.675, loss: 4.019: :  90% | 18/20 |  5.15it/s
T51/51, E80/160 => nca: 0.072, flat: 0.273, pod: 3.675, loss: 4.019: :  95% | 19/20 |  5.17it/s
T51/51, E80/160 => nca: 0.074, flat: 0.277, pod: 3.728, loss: 4.078: :  95% | 19/20 |  5.17it/s
T51/51, E80/160 => nca: 0.074, flat: 0.277, pod: 3.728, loss: 4.078: : 100% | 20/20 |  5.60it/s
T51/51, E80/160 => nca: 0.074, flat: 0.277, pod: 3.728, loss: 4.078: : 100% | 20/20 |  5.28it/s

  0% | 0/20 | ?it/s
T51/51, E81/160 => nca: 0.054, flat: 0.262, pod: 3.488, loss: 3.804: :   0% | 0/20 | ?it/s
T51/51, E81/160 => nca: 0.054, flat: 0.262, pod: 3.488, loss: 3.804: :   5% | 1/20 |  5.09it/s
T51/51, E81/160 => nca: 0.058, flat: 0.263, pod: 3.568, loss: 3.89: :   5% | 1/20 |  5.09it/s 
T51/51, E81/160 => nca: 0.058, flat: 0.263, pod: 3.568, loss: 3.89: :  10% | 2/20 |  5.11it/s
T51/51, E81/160 => nca: 0.068, flat: 0.271, pod: 3.586, loss: 3.924: :  10% | 2/20 |  5.11it/s
T51/51, E81/160 => nca: 0.068, flat: 0.271, pod: 3.586, loss: 3.924: :  15% | 3/20 |  5.10it/s
T51/51, E81/160 => nca: 0.07, flat: 0.271, pod: 3.637, loss: 3.978: :  15% | 3/20 |  5.10it/s 
T51/51, E81/160 => nca: 0.07, flat: 0.271, pod: 3.637, loss: 3.978: :  20% | 4/20 |  5.12it/s
T51/51, E81/160 => nca: 0.066, flat: 0.264, pod: 3.647, loss: 3.977: :  20% | 4/20 |  5.12it/s
T51/51, E81/160 => nca: 0.066, flat: 0.264, pod: 3.647, loss: 3.977: :  25% | 5/20 |  5.13it/s
T51/51, E81/160 => nca: 0.064, flat: 0.269, pod: 3.646, loss: 3.979: :  25% | 5/20 |  5.13it/s
T51/51, E81/160 => nca: 0.064, flat: 0.269, pod: 3.646, loss: 3.979: :  30% | 6/20 |  5.13it/s
T51/51, E81/160 => nca: 0.062, flat: 0.266, pod: 3.618, loss: 3.947: :  30% | 6/20 |  5.13it/s
T51/51, E81/160 => nca: 0.062, flat: 0.266, pod: 3.618, loss: 3.947: :  35% | 7/20 |  5.15it/s
T51/51, E81/160 => nca: 0.066, flat: 0.27, pod: 3.616, loss: 3.951: :  35% | 7/20 |  5.15it/s 
T51/51, E81/160 => nca: 0.066, flat: 0.27, pod: 3.616, loss: 3.951: :  40% | 8/20 |  5.15it/s
T51/51, E81/160 => nca: 0.066, flat: 0.265, pod: 3.593, loss: 3.925: :  40% | 8/20 |  5.15it/s
T51/51, E81/160 => nca: 0.066, flat: 0.265, pod: 3.593, loss: 3.925: :  45% | 9/20 |  5.14it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.578, loss: 3.905: :  45% | 9/20 |  5.14it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.578, loss: 3.905: :  50% | 10/20 |  5.10it/s
T51/51, E81/160 => nca: 0.065, flat: 0.263, pod: 3.586, loss: 3.914: :  50% | 10/20 |  5.10it/s
T51/51, E81/160 => nca: 0.065, flat: 0.263, pod: 3.586, loss: 3.914: :  55% | 11/20 |  5.11it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.577, loss: 3.904: :  55% | 11/20 |  5.11it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.577, loss: 3.904: :  60% | 12/20 |  5.27it/s
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.563, loss: 3.886: :  60% | 12/20 |  5.27it/s 
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.563, loss: 3.886: :  65% | 13/20 |  5.21it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.606, loss: 3.935: :  65% | 13/20 |  5.21it/s
T51/51, E81/160 => nca: 0.066, flat: 0.262, pod: 3.606, loss: 3.935: :  70% | 14/20 |  5.10it/s
T51/51, E81/160 => nca: 0.065, flat: 0.263, pod: 3.614, loss: 3.942: :  70% | 14/20 |  5.10it/s
T51/51, E81/160 => nca: 0.065, flat: 0.263, pod: 3.614, loss: 3.942: :  75% | 15/20 |  5.02it/s
T51/51, E81/160 => nca: 0.064, flat: 0.262, pod: 3.608, loss: 3.935: :  75% | 15/20 |  5.02it/s
T51/51, E81/160 => nca: 0.064, flat: 0.262, pod: 3.608, loss: 3.935: :  80% | 16/20 |  5.01it/s
T51/51, E81/160 => nca: 0.063, flat: 0.262, pod: 3.599, loss: 3.924: :  80% | 16/20 |  5.01it/s
T51/51, E81/160 => nca: 0.063, flat: 0.262, pod: 3.599, loss: 3.924: :  85% | 17/20 |  5.04it/s
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.585, loss: 3.909: :  85% | 17/20 |  5.04it/s 
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.585, loss: 3.909: :  90% | 18/20 |  5.08it/s
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.586, loss: 3.909: :  90% | 18/20 |  5.08it/s
T51/51, E81/160 => nca: 0.064, flat: 0.26, pod: 3.586, loss: 3.909: :  95% | 19/20 |  5.10it/s
T51/51, E81/160 => nca: 0.063, flat: 0.267, pod: 3.62, loss: 3.95: :  95% | 19/20 |  5.10it/s 
T51/51, E81/160 => nca: 0.063, flat: 0.267, pod: 3.62, loss: 3.95: : 100% | 20/20 |  5.52it/s
T51/51, E81/160 => nca: 0.063, flat: 0.267, pod: 3.62, loss: 3.95: : 100% | 20/20 |  5.18it/s

  0% | 0/20 | ?it/s
T51/51, E82/160 => nca: 0.081, flat: 0.259, pod: 3.69, loss: 4.031: :   0% | 0/20 | ?it/s
T51/51, E82/160 => nca: 0.081, flat: 0.259, pod: 3.69, loss: 4.031: :   5% | 1/20 |  5.13it/s
T51/51, E82/160 => nca: 0.062, flat: 0.253, pod: 3.538, loss: 3.853: :   5% | 1/20 |  5.13it/s
T51/51, E82/160 => nca: 0.062, flat: 0.253, pod: 3.538, loss: 3.853: :  10% | 2/20 |  5.15it/s
T51/51, E82/160 => nca: 0.064, flat: 0.254, pod: 3.536, loss: 3.854: :  10% | 2/20 |  5.15it/s
T51/51, E82/160 => nca: 0.064, flat: 0.254, pod: 3.536, loss: 3.854: :  15% | 3/20 |  5.17it/s
T51/51, E82/160 => nca: 0.066, flat: 0.254, pod: 3.523, loss: 3.843: :  15% | 3/20 |  5.17it/s
T51/51, E82/160 => nca: 0.066, flat: 0.254, pod: 3.523, loss: 3.843: :  20% | 4/20 |  5.18it/s
T51/51, E82/160 => nca: 0.069, flat: 0.254, pod: 3.485, loss: 3.808: :  20% | 4/20 |  5.18it/s
T51/51, E82/160 => nca: 0.069, flat: 0.254, pod: 3.485, loss: 3.808: :  25% | 5/20 |  5.18it/s
T51/51, E82/160 => nca: 0.074, flat: 0.253, pod: 3.478, loss: 3.804: :  25% | 5/20 |  5.18it/s
T51/51, E82/160 => nca: 0.074, flat: 0.253, pod: 3.478, loss: 3.804: :  30% | 6/20 |  5.18it/s
T51/51, E82/160 => nca: 0.071, flat: 0.25, pod: 3.472, loss: 3.793: :  30% | 6/20 |  5.18it/s 
T51/51, E82/160 => nca: 0.071, flat: 0.25, pod: 3.472, loss: 3.793: :  35% | 7/20 |  5.14it/s
T51/51, E82/160 => nca: 0.073, flat: 0.252, pod: 3.451, loss: 3.776: :  35% | 7/20 |  5.14it/s
T51/51, E82/160 => nca: 0.073, flat: 0.252, pod: 3.451, loss: 3.776: :  40% | 8/20 |  5.16it/s
T51/51, E82/160 => nca: 0.071, flat: 0.248, pod: 3.429, loss: 3.747: :  40% | 8/20 |  5.16it/s
T51/51, E82/160 => nca: 0.071, flat: 0.248, pod: 3.429, loss: 3.747: :  45% | 9/20 |  5.17it/s
T51/51, E82/160 => nca: 0.07, flat: 0.25, pod: 3.444, loss: 3.764: :  45% | 9/20 |  5.17it/s  
T51/51, E82/160 => nca: 0.07, flat: 0.25, pod: 3.444, loss: 3.764: :  50% | 10/20 |  5.18it/s
T51/51, E82/160 => nca: 0.069, flat: 0.248, pod: 3.436, loss: 3.753: :  50% | 10/20 |  5.18it/s
T51/51, E82/160 => nca: 0.069, flat: 0.248, pod: 3.436, loss: 3.753: :  55% | 11/20 |  5.16it/s
T51/51, E82/160 => nca: 0.067, flat: 0.246, pod: 3.411, loss: 3.724: :  55% | 11/20 |  5.16it/s
T51/51, E82/160 => nca: 0.067, flat: 0.246, pod: 3.411, loss: 3.724: :  60% | 12/20 |  5.15it/s
T51/51, E82/160 => nca: 0.068, flat: 0.247, pod: 3.421, loss: 3.736: :  60% | 12/20 |  5.15it/s
T51/51, E82/160 => nca: 0.068, flat: 0.247, pod: 3.421, loss: 3.736: :  65% | 13/20 |  5.15it/s
T51/51, E82/160 => nca: 0.068, flat: 0.245, pod: 3.408, loss: 3.721: :  65% | 13/20 |  5.15it/s
T51/51, E82/160 => nca: 0.068, flat: 0.245, pod: 3.408, loss: 3.721: :  70% | 14/20 |  5.08it/s
T51/51, E82/160 => nca: 0.071, flat: 0.243, pod: 3.398, loss: 3.712: :  70% | 14/20 |  5.08it/s
T51/51, E82/160 => nca: 0.071, flat: 0.243, pod: 3.398, loss: 3.712: :  75% | 15/20 |  5.00it/s
T51/51, E82/160 => nca: 0.071, flat: 0.243, pod: 3.39, loss: 3.704: :  75% | 15/20 |  5.00it/s 
T51/51, E82/160 => nca: 0.071, flat: 0.243, pod: 3.39, loss: 3.704: :  80% | 16/20 |  4.96it/s
